applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,44,Program Manager,Goodera,"Bangalore, Karnataka",https://www.adzuna.in/details/5787829206?utm_medium=api&utm_source=195aa6d0,21,30,20,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 1}, {""need"": ""goodera goodera"", ""gain"": 1}, {""need"": ""world"", ""gain"": 1}, {""need"": ""leading employee"", ""gain"": 1}, {""need"": ""employee volunteering"", ""gain"": 1}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-04T15:03:40Z,,,,[],[],[],[],[],[],,,,"goodera, employee, volunteering, companies, world, powering, scale, experiences, globally, innovative, unique, operating","About Goodera Goodera is the world’s leading employee volunteering platform, powering companies to scale employee volunteering experiences globally through our innovative technology platform and unique operating model. With a presence in over 100 countries and support for 30 languages, we connect over 500 clients—including 60 Fortune 500 companies—with meaningful volunteer opportunities tailored to their communities. To date, our impact has reached over 10 million beneficiaries, powered by 1 mi…"
no,,,44,Lead Client Growth Manager - EMEA,InMobi,"Bangalore, Karnataka",https://www.adzuna.in/details/5752368634?utm_medium=api&utm_source=195aa6d0,22,30,20,weak,0.08,0/0,,"[{""need"": ""lead client"", ""gain"": 1}, {""need"": ""client growth"", ""gain"": 1}, {""need"": ""emea inmobi advertising"", ""gain"": 1}, {""need"": ""global technology leader"", ""gain"": 1}, {""need"": ""marketers win"", ""gain"": 1}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-05T02:38:55Z,,,,[],[],[],[],[],[],,,,"inmobi, advertising, global, leader, helping, marketers, moments, matter, reaches, billion, people, countries","InMobi Advertising is a global technology leader helping marketers win the moments that matter. Our advertising platform reaches over 2 billion people across 150 countries and turns real-time context into business outcomes, delivering results grounded in privacy-first principles. Trusted by 30,000 brands and leading publishers, InMobi is where intelligence, creativity, and accountability converge. By combining lock screens, apps, TVs, and the open web with AI and machine learning, we deliver re…"
no,,,44,Product Owner,Zorba Consulting India,"Bangalore, Karnataka",https://www.adzuna.in/details/5802024893?utm_medium=api&utm_source=195aa6d0,26,32,31,weak,0.27,0/0,,"[{""need"": ""5 years of experience (you show 3.9)"", ""gain"": 4}, {""need"": ""product owner"", ""gain"": 1}, {""need"": ""preferably"", ""gain"": 1}, {""need"": ""healthcare data domain"", ""gain"": 1}, {""need"": ""agile-certified"", ""gain"": 1}]",Unverifiable mandatory gate — confirm manually: licence/certification,"{""skill_match"": 0.1175, ""experience_fit"": 0.768, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1000000,2500000,2026-07-16T06:32:32Z,,,,[],[],[],[],[],[],,,,"healthcare, preferably, agile-certified, safe, po/pm, owner, environments, expertise, complex, needs, clear, actionable","5–15 years of experience in data analysis, preferably within the healthcare data domain. o Agile-certified (e.g., SAFe PO/PM) with strong experience as a Product Owner in Agile/Scrum environments. o Expertise in translating complex business needs into clear, actionable features and acceptance criteria. o Strong understanding of key healthcare data domains such as provider, claims, membership, and benefits. o Proven ability to gain deep industry and business knowledge and apply it to drive impac…"
no,,,44,Product Owner,Flexera Software,"Bangalore, Karnataka",https://www.adzuna.in/details/5772864296?utm_medium=api&utm_source=195aa6d0,25,36,20,weak,0.08,0/0,,"[{""need"": ""product owner"", ""gain"": 1}, {""need"": ""owner flexera"", ""gain"": 1}, {""need"": ""flexera saves"", ""gain"": 1}, {""need"": ""saves customers"", ""gain"": 1}, {""need"": ""customers billions"", ""gain"": 1}]",,"{""skill_match"": 0.04, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-23T02:26:41Z,,,,[],[],[],[],[],[],,,,"flexera, solutions, saves, billions, dollars, wasted, spend, pioneer, hybrid, itam, finops, provides","Flexera saves customers billions of dollars in wasted technology spend. A pioneer in Hybrid ITAM and FinOps, Flexera provides award-winning, data-oriented SaaS solutions for technology value optimization (TVO), enabling IT, finance, procurement and cloud teams to gain deep insights into cost optimization, compliance and risks for each business service. Flexera One solutions are built on a set of definitive customer, supplier and industry data, powered by our Technology Intelligence Platform, th…"
no,,,43,Business Analyst,ProPMO Services Private Limited,"Bangalore, Karnataka",https://www.adzuna.in/details/5040689008?utm_medium=api&utm_source=195aa6d0,26,32,23,weak,0.18,0/0,,"[{""need"": ""4 years of experience (you show 3.9)"", ""gain"": 3}, {""need"": ""business analyst hiring"", ""gain"": 2}, {""need"": ""business analyst general"", ""gain"": 2}, {""need"": ""motor insurance"", ""gain"": 2}, {""need"": ""insurance domain"", ""gain"": 2}]",,"{""skill_match"": 0.0556, ""experience_fit"": 0.885, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,400000,800000,2025-02-07T12:24:34Z,,,,[],[],[],[],[],[],,,,"insurance, analyst, motor, hiring, location, bangalore, walton, road, industry, vertical, expertise, understanding","Hiring: Business Analyst – General / Motor Insurance Domain  Location: Bangalore, Walton Road  Experience: 4-5 years in the General Insurance Industry (Motor Insurance vertical) We are looking for a Business Analyst with expertise in Motor Insurance to join our team. If you have a strong understanding of the insurance sector and analytical skills, we’d love to connect! Skills:- Business Analysis, General Insurance and Business Analyst"
no,,,43,Business Analyst,Wolken Software,"Bangalore, Karnataka",https://www.adzuna.in/details/3502543793?utm_medium=api&utm_source=195aa6d0,23,31,18,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 2}, {""need"": ""wolken software provides"", ""gain"": 2}, {""need"": ""suite"", ""gain"": 2}, {""need"": ""ai-enabled"", ""gain"": 2}, {""need"": ""saas"", ""gain"": 2}]",,"{""skill_match"": 0.0625, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1500000,2500000,2022-09-20T07:05:20Z,,,,[],[],[],[],[],[],,,,"wolken, service, fortune, software, provides, suite, ai-enabled, saas, cloud-native, customer, enterprise, solutions","About the Company: Wolken Software provides a suite of AI-enabled, SaaS 2.0 cloud-native applications for Customer Service and Enterprise Solutions namely Wolken Service Desk, Wolken's IT Service Management, and Wolken's HR Case Management. We have replaced incumbents like Salesforce, ServiceNow Zendesk, etc. at various Fortune 500 and Fortune 1000 companies. Job Description: We are looking for a Business Analyst with strong organizational and planning skills and a proven ability to multitask i…"
no,,,43,Business Analyst,AnandRathi,"Mumbai, Maharashtra",https://www.adzuna.in/details/5748527769?utm_medium=api&utm_source=195aa6d0,30,29,18,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst anand"", ""gain"": 2}, {""need"": ""anand rathi"", ""gain"": 2}, {""need"": ""rathi share"", ""gain"": 2}, {""need"": ""stock brokers limited"", ""gain"": 2}]",,"{""skill_match"": 0.0713, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-02T06:52:31Z,,,,[],[],[],[],[],[],,,,"processes, developing, anand, rathi, share, stock, brokers, limited, analyst, dynamic, embark, rewarding","Anand Rathi share and stock brokers limited is looking for Business Analyst to join our dynamic team and embark on a rewarding career journey. Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. Leading ongoing reviews of business processes and developing optimization strategies. Staying up-to-date on the latest process and IT advancements to automate and modernize systems. Conducting meetings and presentations t…"
no,,,43,Senior Business Analyst (Salesforce),Vectra,"Bangalore, Karnataka",https://www.adzuna.in/details/5814491132?utm_medium=api&utm_source=195aa6d0,21,26,18,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""vectra"", ""gain"": 2}, {""need"": ""leader"", ""gain"": 2}, {""need"": ""ai-driven threat detection"", ""gain"": 2}, {""need"": ""response"", ""gain"": 2}]",,"{""skill_match"": 0.0625, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-25T03:27:30Z,,,,[],[],[],[],[],[],,,,"vectra, threat, detection, signal, leader, response, hybrid, multi-cloud, enterprises, delivers, integrated, public","Vectra® is the leader in AI-driven threat detection and response for hybrid and multi-cloud enterprises. The Vectra AI Platform delivers integrated signal across public cloud, SaaS, identity, and data center networks in a single platform. Powered by patented Attack Signal Intelligence, it empowers security teams to rapidly prioritize, investigate and respond to the most advanced cyber-attacks. With 35 patents in AI-driven threat detection and the most vendor references in MITRE D3FEND, organiza…"
no,,,43,CSR PARTNERSHIPS MANAGER,Kapstag Workforce Solutions Private Limited,"Pune, Maharashtra",https://www.adzuna.in/details/5775570841?utm_medium=api&utm_source=195aa6d0,27,38,18,weak,0.08,0/0,,"[{""need"": ""csr partnerships"", ""gain"": 2}, {""need"": ""manager csr"", ""gain"": 2}, {""need"": ""gd-05"", ""gain"": 2}, {""need"": ""purpose"", ""gain"": 2}, {""need"": ""manage strategic partnerships"", ""gain"": 2}]",,"{""skill_match"": 0.0677, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-25T07:26:36Z,,,,[],[],[],[],[],[],,,,"develop, foundations, funding, gd-05, purpose, manage, corporates, philanthropic, institutions, agencies, mobilize, resources","CSR PARTNERSHIPS MANAGER (GD-05) Role Purpose To develop and manage strategic partnerships with corporates, CSR foundations, philanthropic institutions, and funding agencies to mobilize resources and support sustainable development initiatives. Key Responsibilities Identify and engage potential CSR partners and corporate donors. Develop partnership proposals, concept notes, and funding presentations. Build and maintain relationships with CSR heads, foundations, and industry leaders. Coordinate …"
no,,,43,Associate Partnerships Manager (SEO),Merito,"Pune, Maharashtra",https://www.adzuna.in/details/4386562995?utm_medium=api&utm_source=195aa6d0,31,34,25,weak,0.2,0/0,,"[{""need"": ""5 years of experience (you show 3.9)"", ""gain"": 5}, {""need"": ""world"", ""gain"": 2}, {""need"": ""biggest student"", ""gain"": 2}, {""need"": ""student housing"", ""gain"": 2}, {""need"": ""housing marketplaces"", ""gain"": 2}]",,"{""skill_match"": 0.1141, ""experience_fit"": 0.768, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,500000,700000,2023-10-22T13:48:24Z,,,,[],[],[],[],[],[],,,,"student, housing, world, biggest, marketplaces, location, client, global, marketplace, students, book, full-time","We are looking for an Associate Partnerships Manager (SEO) for one of the world's biggest student housing marketplaces in Pune. Role - Associate Partnerships Manager (SEO) Experience - 1.5 to 5 years Location - Pune About the Company :- Our Client is a leading global marketplace for student housing. We help students book full-time accommodations near top universities across the globe, without the hassle of negotiation, non-standardised and cumbersome paperwork, and broken payment processes. It …"
no,,,43,Technical Program Manager,Mergenomincs,"Bangalore, Karnataka",https://www.adzuna.in/details/5659987224?utm_medium=api&utm_source=195aa6d0,25,36,18,weak,0.08,0/0,,"[{""need"": ""technical program manager"", ""gain"": 2}, {""need"": ""rapidclaims rapidclaims"", ""gain"": 2}, {""need"": ""leader"", ""gain"": 2}, {""need"": ""ai-driven revenue"", ""gain"": 2}, {""need"": ""revenue cycle"", ""gain"": 2}]",,"{""skill_match"": 0.026, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,2500000,3500000,2026-03-10T11:30:24Z,,,,[],[],[],[],[],[],,,,"rapidclaims, coding, leader, cycle, transforming, medical, cutting-edge, million, total, funding, investors, accel","About RapidClaims RapidClaims is a leader in AI-driven revenue cycle management, transforming medical coding and revenue operations with cutting-edge technology. The company has raised $11 million in total funding from top investors, including Accel and Together Fund. Join us as we scale a cloud-native platform that runs transformer-based Large Language Models rigorously fine-tuned on millions of clinical notes and claims every month. You’ll engineer autonomous coding pipelines that parse ICD-1…"
no,,,43,Program Manager,ixigo,"Bengaluru/ Gurgaon, in",https://jobs.smartrecruiters.com/ixigo/744000138799027,26,30,25,weak,0.2,0/0,,"[{""need"": ""5 years of experience (you show 3.9)"", ""gain"": 5}, {""need"": ""program manager launched"", ""gain"": 1}, {""need"": ""aloke bajpai"", ""gain"": 1}, {""need"": ""bajpai rajnish"", ""gain"": 1}, {""need"": ""rajnish kumar"", ""gain"": 1}]",,"{""skill_match"": 0.1029, ""experience_fit"": 0.768, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",smartrecruiters,aggregator,,,2026-07-21T07:46:04.050Z,,,,[],[],[],[],[],[],,,,"agile, software, ixigo, information, scrum, travellers, plan, tickets, maintaining, system, book, manage","Launched in 2007 by Aloke Bajpai & Rajnish Kumar, ixigo (Le Travenues Technology Limited) is a technology company focused on empowering Indian travellers to plan, book and manage their trips across rail, air, buses and hotels. ixigo assists travellers in making smarter travel decisions by leveraging artificial intelligence. The ixigo, ConfirmTkt and AbhiBus apps allow travellers to book train tickets, flight tickets, bus tickets, hotels, and cabs, and provide travel utility tools and services developed using in-house proprietary algorithms and crowd-sourced information. With over 54 crore Annual Active Users in Fiscal 2025, ixigo is the leading OTA for Next Billion Users in India. For more information, please visit http://www.ixigo.com Take ownership through every stage of the agile software development lifecycle Facilitates all the Scrum ceremonies Fetching reports from JIRA & maintaining sprint metrics To forecast and publish the plan for all the major projects running Develop a detailed project plan to monitor and track progress, manage changes to the project scope & project schedule using appropriate verification techniques Keeping close track of all the deliveries Coach the team members around Scrum & Agile whenever needed Assist the Product team in maintaining the roadmaps & Backlogs Collaborates with other Technical Program Managers (TPM) to coordinate cross-team dependencies and other teams within the organization Provide visibility into gaps, issues, risks, and opportunities across Agile teams Contributing ideas to product development initiatives Collaborating with system engineers and software architects Reporting product development progress to Senior Leadership Overseeing product deployment and integration. Evaluating product performance metrics and facilitating adjustments. Documenting processes and ensuring compliance with industry standards. Keeping up with advancements in product technologies Maintaining the open communication environment Bachelor's "
